Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'180610110',205,  ,KG,0,3105,5109,0,0,0,0,345,505,0,345,502,0,345,493,0,690,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,345,638,0,345,647,0,690,1313
2,2025,'180610110',215,  ,KG,0,2400,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1585,0,0,0,0,0,0,0,1440,2462,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180610110',218,  ,KG,0,720,621,0,0,0,0,360,289,0,0,0,0,0,0,0,0,0,0,0,0,0,360,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180610110',225,  ,KG,0,150,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180610190',106,  ,KG,0,200,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,481,0,0,0,0,0,0,0,0,0
2,2025,'180610190',205,  ,KG,0,60,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,365,0,0,0,0,0,0,0,0,0
2,2025,'180610190',207,  ,KG,0,14725,31141,0,0,0,0,0,0,0,0,0,0,1350,2804,0,2025,4746,0,0,0,0,0,0,0,10000,20824,0,0,0,0,0,0,0,0,0,0,1350,2767
2,2025,'180610190',213,  ,KG,0,134,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,247,0,0,0
2,2025,'180610190',601,  ,KG,0,7455,2897,0,630,210,0,1286,688,0,0,0,0,700,224,0,712,251,0,0,0,0,0,0,0,0,0,0,1242,426,0,0,0,0,590,210,0,2295,888
2,2025,'180620112',105,  ,KG,0,327400,92307,0,45350,13411,0,0,0,0,19350,5721,0,50875,13839,0,38500,10328,0,12000,3421,0,17625,5210,0,34575,9279,0,26700,6831,0,9000,2420,0,20675,6448,0,52750,15399
2,2025,'180620112',210,  ,KG,0,2580,10809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580,10809,0,0,0
2,2025,'180620112',220,  ,KG,0,550,1024,0,0,0,0,0,0,0,200,327,0,0,0,0,0,0,0,0,0,0,220,428,0,0,0,0,0,0,0,0,0,0,130,269,0,0,0
2,2025,'180620112',302,  ,KG,0,27849,39293,0,0,0,0,6802,8932,0,9701,10686,0,0,0,0,0,0,0,0,0,0,2095,3952,0,3456,4879,0,1509,3358,0,4286,7486,0,0,0,0,0,0
2,2025,'180620113',113,  ,KG,0,16327,8333,0,1574,729,0,0,0,0,1574,730,0,1574,780,0,4722,2335,0,0,0,0,0,0,0,393,214,0,393,214,0,1967,1074,0,1573,859,0,2557,1398
2,2025,'180620113',205,  ,KG,0,9275,18863,0,800,1596,0,0,0,0,875,1669,0,750,1421,0,750,1524,0,700,1462,0,700,1471,0,1750,3707,0,1125,2398,0,750,1601,0,0,0,0,1075,2014
2,2025,'180620113',207,  ,KG,0,5005,3005,0,0,0,0,0,0,0,0,0,0,4905,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,306
2,2025,'180620113',208,  ,KG,0,59154,84333,0,620,1679,0,12240,14573,0,2270,3271,0,500,1690,0,5620,7500,0,0,0,0,3392,7838,0,8340,13244,0,16000,19117,0,2140,4075,0,2612,4076,0,5420,7270
2,2025,'180620113',210,  ,KG,0,14115,43456,0,0,0,0,3450,10195,0,882,1624,0,0,0,0,0,0,0,1980,3274,0,0,0,0,1512,2560,0,1016,3000,0,633,3041,0,2053,6302,0,2589,13460
2,2025,'180620113',215,  ,KG,0,8101,19179,0,0,0,0,60,206,0,0,0,0,120,226,0,1220,2888,0,0,0,0,720,1567,0,5261,12759,0,720,1533,0,0,0,0,0,0,0,0,0
2,2025,'180620113',218,  ,KG,0,19184,20113,0,0,0,0,1066,1136,0,2708,2799,0,4530,4836,0,4410,4395,0,0,0,0,350,353,0,0,0,0,0,0,0,4410,4701,0,1710,1893,0,0,0
2,2025,'180620113',220,  ,KG,0,7785,12498,0,600,575,0,0,0,0,100,414,0,1365,1384,0,0,0,0,0,0,0,300,280,0,0,0,0,1200,991,0,1450,1925,0,2770,6929,0,0,0
2,2025,'180620113',304,  ,KG,0,12181,21689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6055,9119,0,0,0,0,1187,2920,0,4939,9650
2,2025,'180620119',105,  ,KG,0,182524,123449,0,30000,10191,0,0,0,0,0,0,0,15000,4526,0,15972,18639,0,28884,20382,0,3600,4703,0,32628,27380,0,11040,14188,0,22200,15616,0,15700,5234,0,7500,2590
2,2025,'180620119',106,  ,KG,0,78500,53890,0,0,0,0,31840,20806,0,15930,9902,0,15940,10041,0,13790,9240,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,3901,0,0,0,0,0,0
2,2025,'180620119',112,  ,KG,0,29900,40308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,12865,0,10000,13383,0,0,0,0,0,0,0,10300,14060
2,2025,'180620119',205,  ,KG,0,6825,15255,0,750,1671,0,0,0,0,625,1120,0,500,890,0,500,882,0,450,1095,0,500,1219,0,450,1108,0,875,2170,0,1375,3415,0,0,0,0,800,1685
2,2025,'180620119',207,  ,KG,0,16945,11968,0,0,0,0,0,0,0,0,0,0,4305,2888,0,4125,2745,0,0,0,0,0,0,0,0,0,0,0,0,0,180,306,0,8250,5769,0,85,260
2,2025,'180620119',208,  ,KG,0,67600,141941,0,0,0,0,0,0,0,3200,7595,0,36000,79124,0,0,0,0,0,0,0,2000,3282,0,5400,10721,0,0,0,0,0,0,0,0,0,0,21000,41219
2,2025,'180620119',210,  ,KG,0,7062,32423,0,0,0,0,3160,10235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,454,0,71,352,0,648,4215,0,3140,17167
2,2025,'180620119',213,  ,KG,0,1650,4484,0,0,0,0,0,0,0,400,1002,0,0,0,0,250,662,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1762,0,375,1058,0,0,0
2,2025,'180620119',215,  ,KG,0,550,2266,0,0,0,0,90,320,0,0,0,0,0,0,0,380,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,80,608,0,0,0,0,0,0
2,2025,'180620119',220,  ,KG,0,4955,12811,0,566,627,0,425,1116,0,100,504,0,2452,5926,0,0,0,0,0,0,0,0,0,0,1062,3498,0,0,0,0,350,1140,0,0,0,0,0,0
2,2025,'180620119',225,  ,KG,0,280,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,349,0,0,0,0,0,0,0,0,0,0,0,0,0,180,561
2,2025,'180620119',304,  ,KG,0,1098,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,1659,0,0,0,0,0,0,0,528,1217,0,0,0,0,0,0
2,2025,'180620121',103,  ,KG,0,16625875,6046488,0,2078000,746199,0,1355000,449660,0,1301000,430022,0,1833325,606177,0,1582500,544186,0,1360000,528423,0,1812000,716631,0,972000,321029,0,1066500,487793,0,1024000,388603,0,1420500,533076,0,821050,294689
2,2025,'180620121',110,  ,KG,0,2636095,1002512,0,170000,52244,0,37200,12818,0,80000,36302,0,80000,25564,0,0,0,0,272800,87380,0,366120,149138,0,0,0,0,683800,275845,0,440000,159492,0,200000,75249,0,306175,128480
2,2025,'180620121',111,  ,KG,0,5528088,2061570,0,455013,188562,0,216750,90624,0,647050,242188,0,609550,231928,0,308690,117613,0,112860,37156,0,379100,130514,0,195330,75608,0,551240,203346,0,278830,116126,0,917960,340364,0,855715,287541
2,2025,'180620121',112,  ,KG,0,8281345,4178033,0,740000,429740,0,840000,500807,0,1246300,699023,0,0,0,0,980000,353420,0,480000,205032,0,566000,265209,0,500000,251756,0,502925,250381,0,320000,146718,0,1340000,680592,0,766120,395355
2,2025,'180620121',113,  ,KG,0,10009414,3924624,0,523350,235216,0,795298,326010,0,923030,380959,0,119700,44695,0,1138090,431768,0,1029270,346965,0,1016273,373898,0,1058580,415599,0,973447,363414,0,773430,308759,0,1135558,494412,0,523388,202929
2,2025,'180620121',205,  ,KG,0,760,1949,0,760,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620121',208,  ,KG,0,245917,343325,0,49590,56550,0,6000,9666,0,31415,41416,0,49050,64405,0,38475,50916,0,0,0,0,312,604,0,500,1222,0,11223,18083,0,39516,67667,0,19836,32796,0,0,0
2,2025,'180620121',210,  ,KG,0,3770,5285,0,0,0,0,1380,1871,0,0,0,0,0,0,0,1380,1925,0,0,0,0,0,0,0,0,0,0,690,1001,0,0,0,0,0,0,0,320,488
2,2025,'180620121',218,  ,KG,0,900,2302,0,0,0,0,0,0,0,0,0,0,900,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620121',225,  ,KG,0,425,700,0,200,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,426
2,2025,'180620121',304,  ,KG,0,5310,9798,0,0,0,0,0,0,0,0,0,0,244,430,0,0,0,0,381,573,0,0,0,0,0,0,0,4513,8264,0,172,531,0,0,0,0,0,0
2,2025,'180620121',410,  ,KG,0,60000,21257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,13990,0,0,0,0,20000,7267,0,0,0
2,2025,'180620129',110,  ,KG,0,377310,271351,0,22000,13420,0,43500,26575,0,0,0,0,63500,38123,0,0,0,0,33000,18812,0,12000,24380,0,16810,34225,0,0,0,0,65500,38248,0,55000,33002,0,66000,44566
2,2025,'180620129',111,  ,KG,0,135459,82377,0,0,0,0,34830,18374,0,15000,7950,0,30060,16603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,5805,0,39750,21914,0,5919,11731
2,2025,'180620129',112,  ,KG,0,2790885,1848704,0,113100,76978,0,129920,88516,0,401635,256679,0,315895,207830,0,228420,167725,0,331680,204964,0,284180,187076,0,384000,242909,0,141420,115015,0,153435,117241,0,20400,11993,0,286800,171778
2,2025,'180620129',113,  ,KG,0,17830,17931,0,8900,5723,0,3000,2187,0,0,0,0,0,0,0,0,0,0,5430,9373,0,0,0,0,0,0,0,0,0,0,0,0,0,500,648,0,0,0
2,2025,'180620129',207,  ,KG,0,8000,7311,0,0,0,0,3000,2510,0,1000,818,0,1000,850,0,1000,842,0,0,0,0,0,0,0,0,0,0,2000,2291,0,0,0,0,0,0,0,0,0
2,2025,'180620129',208,  ,KG,0,1778077,3240758,0,161528,292327,0,301145,478113,0,210166,365435,0,374046,668228,0,152360,301441,0,60670,119900,0,44300,85901,0,194695,352734,0,42334,88212,0,64280,122612,0,117182,259252,0,55371,106603
2,2025,'180620129',210,  ,KG,0,480884,932728,0,63377,62336,0,24261,38527,0,3482,8074,0,7301,9381,0,3094,7059,0,25992,44203,0,40065,59484,0,27052,63039,0,153798,335441,0,38513,93161,0,27302,57495,0,66647,154528
2,2025,'180620129',213,  ,KG,0,74513,175306,0,4086,11064,0,3720,8437,0,8920,13116,0,7440,17199,0,2895,6475,0,17800,38140,0,0,0,0,1700,5573,0,1840,4117,0,17676,48409,0,6970,19597,0,1466,3179
2,2025,'180620129',215,  ,KG,0,216846,223580,0,42300,36873,0,3000,3121,0,100,610,0,900,1476,0,900,1411,0,3900,6845,0,5030,8568,0,22050,19408,0,37125,32912,0,51366,55051,0,5775,6547,0,44400,50758
2,2025,'180620129',218,  ,KG,0,76390,128173,0,15080,28790,0,3780,5472,0,3780,5908,0,3780,5194,0,3460,6004,0,0,0,0,3840,2481,0,12600,21832,0,7040,14138,0,23030,38354,0,0,0,0,0,0
2,2025,'180620129',220,  ,KG,0,73703,145087,0,3381,4297,0,12310,11091,0,586,1229,0,1094,2416,0,5106,11728,0,10667,11603,0,10390,18874,0,1615,2307,0,8159,26098,0,13431,41395,0,3115,5405,0,3849,8644
2,2025,'180620129',222,  ,KG,0,394000,455185,0,18000,17776,0,0,0,0,36000,34689,0,61000,62967,0,9000,10347,0,18000,20479,0,61000,72263,0,25000,29334,0,43000,52683,0,55000,68685,0,25000,30976,0,43000,54986
2,2025,'180620129',302,  ,KG,0,5820,36764,0,320,2141,0,0,0,0,1600,10259,0,0,0,0,960,5928,0,640,3871,0,580,3589,0,0,0,0,960,6029,0,0,0,0,760,4947,0,0,0
2,2025,'180620129',304,  ,KG,0,184380,322595,0,1372,2112,0,41727,72610,0,266,767,0,8706,12416,0,27482,48183,0,22853,41165,0,12708,24339,0,13607,21130,0,21790,41450,0,8960,14537,0,659,864,0,24250,43022
2,2025,'180620129',311,  ,KG,0,1520,3732,0,1520,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620129',401,  ,KG,0,4797,6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797,6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620129',406,  ,KG,0,46220,92086,0,0,0,0,0,0,0,15900,21537,0,0,0,0,0,0,0,0,0,0,210,674,0,0,0,0,0,0,0,10000,23131,0,0,0,0,20110,46744
2,2025,'180620129',407,  ,KG,0,6618,13364,0,0,0,0,0,0,0,0,0,0,168,426,0,0,0,0,6450,12938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620210',103,  ,KG,0,44000,38232,0,0,0,0,0,0,0,13500,8908,0,0,0,0,0,0,0,0,0,0,500,317,0,0,0,0,10000,9476,0,0,0,0,20000,19531,0,0,0
2,2025,'180620210',110,  ,KG,0,102050,82442,0,0,0,0,0,0,0,82550,62237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,20205
2,2025,'180620210',112,  ,KG,0,798908,823952,0,80500,66214,0,206075,218613,0,252275,264174,0,0,0,0,1000,1185,0,33000,25125,0,56183,55159,0,31875,25520,0,10000,10912,0,64000,82913,0,0,0,0,64000,74137
2,2025,'180620210',113,  ,KG,0,393825,330660,0,17000,16021,0,0,0,0,84875,75232,0,0,0,0,67925,59018,0,0,0,0,186925,151200,0,0,0,0,34000,26777,0,3100,2412,0,0,0,0,0,0
2,2025,'180620210',601,  ,KG,0,598375,502408,0,91250,67008,0,108525,97843,0,113600,99136,0,26000,21064,0,26000,20115,0,104000,77905,0,0,0,0,0,0,0,27100,24232,0,25500,23025,0,25475,23348,0,50925,48732
2,2025,'180620291',112,  ,KG,0,2851975,2740845,0,312000,291290,0,724675,641192,0,470650,450463,0,0,0,0,176000,198226,0,95975,113764,0,7950,7895,0,20000,20143,0,10000,10103,0,14500,13373,0,369150,349766,0,651075,644630
2,2025,'180620291',113,  ,KG,0,1383000,1310568,0,291500,260128,0,102000,85439,0,153000,133064,0,34000,24268,0,104000,102177,0,0,0,0,104000,107129,0,33975,24441,0,337725,343675,0,0,0,0,102000,107996,0,120800,122251
2,2025,'180620291',207,  ,KG,0,149800,137237,0,0,0,0,100000,86504,0,25000,20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24800,29823
2,2025,'180620291',210,  ,KG,0,25034,202690,0,4526,32280,0,105,585,0,168,2192,0,4600,35597,0,850,10899,0,3750,25502,0,450,5013,0,4230,31827,0,900,10026,0,0,0,0,1200,13926,0,4255,34843
2,2025,'180620291',601,  ,KG,0,421925,325453,0,217975,169092,0,130000,97068,0,52000,36983,0,0,0,0,0,0,0,0,0,0,0,0,0,21950,22310,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620292',110,  ,KG,0,517335,415856,0,123500,98673,0,0,0,0,122135,92646,0,0,0,0,0,0,0,0,0,0,42250,31075,0,0,0,0,74100,55412,0,52000,36932,0,0,0,0,103350,101118
2,2025,'180620292',112,  ,KG,0,5096712,5446829,0,311215,337481,0,293400,339888,0,144195,142506,0,619250,606667,0,774150,794344,0,418975,415405,0,188502,195325,0,253995,280206,0,448470,493981,0,470020,512121,0,566820,617523,0,607720,711382
2,2025,'180620292',113,  ,KG,0,625825,589130,0,170000,167474,0,0,0,0,158900,146399,0,0,0,0,45075,41558,0,135950,125213,0,51000,48676,0,51000,48992,0,0,0,0,13900,10818,0,0,0,0,0,0
2,2025,'180620292',601,  ,KG,0,434175,372562,0,0,0,0,0,0,0,0,0,0,44000,35307,0,50000,40902,0,101925,81791,0,50000,41870,0,47000,42006,0,42250,37647,0,47000,43348,0,0,0,0,52000,49691
2,2025,'180620293',215,  ,KG,0,252,418,0,0,0,0,0,0,0,126,205,0,0,0,0,126,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620299',103,  ,KG,0,1842900,1662882,0,289200,276599,0,0,0,0,265400,231145,0,191000,167327,0,309375,257315,0,180950,158276,0,153000,132256,0,34000,33480,0,100000,97022,0,85000,77469,0,131975,135093,0,103000,96900
2,2025,'180620299',105,  ,KG,0,1160,12651,0,0,0,0,0,0,0,40,434,0,0,0,0,120,1309,0,100,1094,0,220,2403,0,100,1094,0,220,2408,0,260,2813,0,100,1096,0,0,0
2,2025,'180620299',106,  ,KG,0,1115,2853,0,0,0,0,0,0,0,0,0,0,1115,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620299',110,  ,KG,0,561000,533258,0,0,0,0,0,0,0,0,0,0,51000,51446,0,0,0,0,0,0,0,51000,40783,0,102000,91893,0,0,0,0,204000,195452,0,127500,127633,0,25500,26051
2,2025,'180620299',112,  ,KG,0,6433486,5829274,0,206625,188302,0,203450,199076,0,932975,779761,0,933850,783751,0,506255,447424,0,870600,806860,0,534689,514876,0,723426,623522,0,175190,181510,0,530600,519721,0,406125,421775,0,409701,362696
2,2025,'180620299',113,  ,KG,0,351000,333129,0,17000,12022,0,52000,52385,0,0,0,0,16000,21721,0,26000,26700,0,68000,56914,0,52000,54686,0,68000,53497,0,0,0,0,52000,55204,0,0,0,0,0,0
2,2025,'180620299',118,  ,KG,0,40,216,0,0,0,0,0,0,0,0,0,0,40,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620299',123,  ,KG,0,246,13170,0,0,0,0,46,1126,0,0,0,0,100,6103,0,0,0,0,100,5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620299',205,  ,KG,0,1000,1724,0,0,0,0,0,0,0,0,0,0,300,524,0,0,0,0,0,0,0,220,388,0,0,0,0,240,399,0,0,0,0,240,413,0,0,0
2,2025,'180620299',207,  ,KG,0,3329,110762,0,350,14831,0,175,7416,0,50,3226,0,150,5067,0,450,13168,0,425,12171,0,435,20984,0,0,0,0,0,0,0,500,14051,0,574,18886,0,220,962
2,2025,'180620299',208,  ,KG,0,3465,9828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,5245,0,528,2762,0,891,1821,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620299',210,  ,KG,0,20100,532170,0,1875,33267,0,1150,25541,0,1570,28544,0,875,16428,0,2370,49428,0,755,39423,0,1630,56129,0,2010,71733,0,2230,53417,0,3200,88814,0,2225,59614,0,210,9832
2,2025,'180620299',213,  ,KG,0,1345,13391,0,300,4901,0,450,2275,0,25,430,0,0,0,0,75,1283,0,0,0,0,0,0,0,420,1837,0,0,0,0,0,0,0,0,0,0,75,2665
2,2025,'180620299',215,  ,KG,0,7607,54459,0,1200,6051,0,108,2356,0,72,1647,0,1304,8651,0,1405,8742,0,8,294,0,310,3088,0,710,4275,0,80,1709,0,416,4461,0,1290,7689,0,704,5496
2,2025,'180620299',220,  ,KG,0,120,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620299',227,  ,KG,0,1255,7687,0,0,0,0,105,616,0,0,0,0,300,1761,0,135,792,0,0,0,0,0,0,0,0,0,0,0,0,0,490,3015,0,225,1503,0,0,0
2,2025,'180620299',304,  ,KG,0,167364,512180,0,28897,92945,0,35078,77777,0,13755,44269,0,15970,47487,0,16588,50529,0,2410,9607,0,7196,21947,0,7825,30523,0,10170,35663,0,12862,45189,0,0,0,0,16613,56244
2,2025,'180620299',406,  ,KG,0,6690,5990,0,80,217,0,0,0,0,4990,3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,1895
2,2025,'180620299',407,  ,KG,0,580,1739,0,0,0,0,80,211,0,0,0,0,120,402,0,0,0,0,0,0,0,150,401,0,0,0,0,150,430,0,0,0,0,0,0,0,80,295
2,2025,'180620299',601,  ,KG,0,2150025,1608949,0,207050,132541,0,72525,51226,0,361925,230961,0,257050,179333,0,97125,66826,0,234550,186409,0,80050,56983,0,108000,90737,0,138100,109643,0,238540,191791,0,251560,222055,0,103550,90444
2,2025,'180620319',208,  ,KG,0,560,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,1420,0,0,0,0,0,0,0,0,0
2,2025,'180620319',215,  ,KG,0,190,592,0,0,0,0,190,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620321',112,  ,KG,0,250,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,416
2,2025,'180620321',208,  ,KG,0,306860,640969,0,19770,39303,0,47350,81854,0,12660,22624,0,14190,26960,0,24100,47942,0,3000,6817,0,32010,65355,0,31390,70468,0,34050,71707,0,17760,37835,0,35600,73313,0,34980,96791
2,2025,'180620321',210,  ,KG,0,15905,30763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6930,13306,0,2875,5326,0,6100,12131
2,2025,'180620321',213,  ,KG,0,756,1569,0,0,0,0,0,0,0,357,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,647,0,100,221,0,0,0
2,2025,'180620321',215,  ,KG,0,3526,7214,0,0,0,0,0,0,0,2002,4042,0,0,0,0,924,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1324,0,0,0
2,2025,'180620321',218,  ,KG,0,29690,51813,0,0,0,0,4130,6672,0,6300,9847,0,7920,14240,0,8190,15156,0,0,0,0,3150,5898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180620321',220,  ,KG,0,1744,4244,0,249,359,0,0,0,0,0,0,0,0,0,0,120,249,0,0,0,0,0,0,0,0,0,0,105,247,0,540,1359,0,380,1044,0,350,986
2,2025,'180620321',407,  ,KG,0,3062,2442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062,2442,0,0,0
2,2025,'180631000',103,  ,KG,0,835844,854157,0,129565,183707,0,68002,105583,0,47705,90266,0,14310,17234,0,1040,1600,0,0,0,0,11151,5119,0,180,459,0,83699,76430,0,155000,122874,0,167895,135715,0,157297,115170
2,2025,'180631000',105,  ,KG,0,1709055,2009466,0,215907,233458,0,109788,130500,0,82368,86466,0,87015,87255,0,80779,67969,0,125240,160855,0,120609,117798,0,267418,328342,0,150628,210250,0,155630,199603,0,144713,185729,0,168960,201241
2,2025,'180631000',110,  ,KG,0,1077955,1096193,0,121765,103388,0,52434,47511,0,36137,35727,0,72992,88630,0,46949,59657,0,59650,75661,0,24603,23487,0,73701,106612,0,112251,132464,0,200997,160739,0,81011,70338,0,195465,191979
2,2025,'180631000',111,  ,KG,0,756947,847290,0,51483,52222,0,74515,92575,0,94038,111941,0,79306,85119,0,178185,205925,0,69817,78044,0,26851,27652,0,50770,50050,0,26753,27404,0,46975,46136,0,13685,19322,0,44569,50900
2,2025,'180631000',113,  ,KG,0,277203,437465,0,28623,35993,0,18775,23346,0,325,384,0,3360,3989,0,6573,8734,0,4065,5001,0,3600,4391,0,3025,3757,0,27324,39823,0,95519,163865,0,34593,63791,0,51421,84391
2,2025,'180631000',118,  ,KG,0,7630,8530,0,0,0,0,0,0,0,0,0,0,2921,2450,0,0,0,0,0,0,0,0,0,0,155,234,0,0,0,0,2259,2597,0,1180,1903,0,1115,1346
2,2025,'180631000',140,  ,KG,0,200,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,100,623,0,0,0,0,100,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180631000',144,  ,KG,0,907,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,2402
2,2025,'180631000',146,  ,KG,0,848,5284,0,235,1582,0,0,0,0,231,1475,0,120,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,1818,0,0,0
2,2025,'180631000',147,  ,KG,0,13612,30905,0,0,0,0,0,0,0,333,262,0,696,1050,0,984,1448,0,773,1267,0,0,0,0,960,1420,0,5002,18162,0,2372,2734,0,1292,2679,0,1200,1883
2,2025,'180631000',154,  ,KG,0,46,629,0,0,0,0,0,0,0,24,321,0,22,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180631000',203,  ,KG,0,57,612,0,32,243,0,25,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'180631000',205,  ,KG,0,46386,103151,0,1004,3112,0,26,211,0,0,0,0,15113,23245,0,0,0,0,32,555,0,275,780,0,8651,11476,0,13366,29599,0,4471,15983,0,520,3222,0,2928,14968
2,2025,'180631000',207,  ,KG,0,100310,284210,0,2015,4432,0,5966,15560,0,6150,15206,0,0,0,0,0,0,0,0,0,0,0,0,0,17782,50011,0,2115,5927,0,30885,88975,0,22987,67045,0,12410,37054
2,2025,'180631000',208,  ,KG,0,793541,2246664,0,41723,146397,0,31094,69147,0,18080,40759,0,33959,82265,0,34327,87672,0,27833,75283,0,41135,112760,0,31439,81571,0,68164,234094,0,125780,350009,0,243674,665998,0,96333,300709
2,2025,'180631000',210,  ,KG,0,200937,1722229,0,33616,545779,0,6276,85665,0,18471,57963,0,6145,32974,0,8207,29482,0,1388,15267,0,1727,20902,0,5613,26112,0,29760,77022,0,25992,123126,0,20758,213969,0,42984,493968
