Exp or Imp,Year,HS,Country,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
2,2025,'848210000',504,NO,KG,20,4,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,216,0,0,0,0,0,0,0,0,0
2,2025,'848210000',601,NO,KG,63,529,7288,46,50,727,10,344,3662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,712,0,0,0,0,0,0,2,68,1490,2,40,697
2,2025,'848210000',606,NO,KG,353,38,1223,0,0,0,351,34,975,0,0,0,0,0,0,0,0,0,0,0,0,2,4,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848220000',103,NO,KG,2520801,751967,980551,333998,108529,141633,146631,53276,62245,145534,48300,57542,229634,61578,80502,217010,65806,88611,235215,65894,86205,244263,67083,88670,83747,24417,35305,236670,69514,89028,252376,72043,96617,231776,65293,88650,163947,50234,65543
2,2025,'848220000',105,NO,KG,1615641,2385910,2552795,234976,366197,337147,129404,194132,194074,100233,121495,146806,122799,123496,142653,163250,184130,207695,131802,214645,256527,122707,200723,244605,127872,184459,210466,134984,208449,207246,99331,128846,147775,105376,178508,195545,142907,280830,262256
2,2025,'848220000',106,NO,KG,2392,2694,6193,994,27,359,80,96,213,533,956,2282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,1446,3041,100,169,298,0,0,0,0,0,0
2,2025,'848220000',110,NO,KG,8007,20851,29051,2,171,3927,0,0,0,112,311,494,0,0,0,70,267,778,1305,4483,3705,1503,3634,4196,321,771,847,1969,4282,5269,1312,3374,3763,787,1846,2171,626,1712,3901
2,2025,'848220000',111,NO,KG,21021,26272,78971,1863,2489,8610,1125,1552,4725,1685,1325,3920,1218,1853,5832,2807,4146,7278,905,1098,4155,1450,1794,5632,848,935,3322,1207,1773,5861,2991,3989,12525,3256,3430,10831,1666,1888,6280
2,2025,'848220000',112,NO,KG,8,20,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,1076,0,0,0,0,0,0
2,2025,'848220000',113,NO,KG,12346,84,3775,0,0,0,0,0,0,4032,14,1233,0,0,0,0,0,0,0,0,0,4032,56,1202,0,0,0,0,0,0,4282,14,1340,0,0,0,0,0,0
2,2025,'848220000',118,NO,KG,5674,7307,7672,414,506,532,0,0,0,501,705,646,366,541,465,732,923,991,598,853,1068,456,512,587,597,746,740,684,790,868,366,478,460,549,634,729,411,619,586
2,2025,'848220000',123,NO,KG,231755,202495,385950,22131,19769,24898,17215,17276,53150,20105,14304,19187,23325,18489,25077,7030,11123,13403,29299,25453,61028,33626,27335,37587,11780,12381,47742,15117,12073,19701,19770,20338,49094,20356,12157,23282,12001,11797,11801
2,2025,'848220000',203,NO,KG,396,529,9368,0,0,0,75,183,2765,0,0,0,18,39,676,20,71,1388,0,0,0,116,72,1472,0,0,0,25,63,908,8,22,243,134,79,1916,0,0,0
2,2025,'848220000',204,NO,KG,8,144,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,667,4,75,645,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848220000',205,NO,KG,487,1104,21567,38,14,922,0,0,0,3,40,586,2,486,6834,0,0,0,44,195,1270,27,8,1124,2,8,519,324,259,2619,0,0,0,2,4,591,45,90,7102
2,2025,'848220000',207,NO,KG,364,72,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,27,686,220,45,725
2,2025,'848220000',210,NO,KG,1108529,181286,755505,111408,17917,72939,174606,36902,123636,18939,4283,11041,38644,7630,30063,236047,39394,164913,48079,8036,55440,81312,11855,46948,65742,10434,48665,118950,15144,66290,55565,7807,30330,96402,12429,55472,62835,9455,49768
2,2025,'848220000',213,NO,KG,11378,23836,171006,416,1494,12383,290,4178,28585,2179,686,11110,2265,952,7344,763,844,5468,522,3216,13577,753,4539,23044,721,1914,8208,551,2193,10790,854,1116,15880,865,763,11420,1199,1941,23197
2,2025,'848220000',215,NO,KG,14,128,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,128,5450,0,0,0,0,0,0
2,2025,'848220000',218,NO,KG,4,10,242,0,0,0,4,10,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848220000',220,NO,KG,166,1280,20256,0,0,0,10,72,8337,0,0,0,11,473,5328,1,50,926,4,16,344,11,68,1927,105,130,1054,10,445,757,4,14,1245,10,12,338,0,0,0
2,2025,'848220000',222,NO,KG,10,149,1263,0,0,0,0,0,0,0,0,0,8,17,568,0,0,0,0,0,0,2,132,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848220000',223,NO,KG,582,2597,9017,108,484,931,68,269,766,0,0,0,108,694,1804,52,233,512,46,168,931,30,134,406,0,0,0,23,137,1133,46,102,477,0,0,0,101,376,2057
2,2025,'848220000',225,NO,KG,17328,70894,93153,1183,4942,4508,1402,5625,6355,2041,6493,6740,1236,6007,8123,2797,9639,11642,1231,4771,8213,1557,6094,6039,1593,7825,11214,2061,9374,9021,851,3496,6838,1353,6391,7752,23,237,6708
2,2025,'848220000',227,NO,KG,788,1507,2127,0,0,0,0,0,0,0,0,0,0,0,0,260,489,723,0,0,0,20,13,282,200,462,406,0,0,0,0,0,0,108,81,206,200,462,510
2,2025,'848220000',231,NO,KG,4751,23719,64348,0,0,0,48,1802,19745,18,385,4883,4,84,1392,109,1093,5152,923,4411,8410,320,1452,1450,443,2464,8371,1059,3711,3667,452,2069,2549,876,3364,4637,499,2884,4092
2,2025,'848220000',234,NO,KG,100,800,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,800,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848220000',246,NO,KG,59,194,1479,9,31,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,163,1197
2,2025,'848220000',302,NO,KG,37,378,276161,2,30,20719,1,15,10276,1,11,9834,5,67,42638,3,34,31430,0,0,0,5,69,53155,4,44,43175,3,40,32430,2,24,20811,10,30,283,1,14,11410
2,2025,'848220000',304,NO,KG,29614,37938,574939,2435,2234,26600,1578,1863,36314,2190,4764,49904,3128,6373,61932,875,5221,92173,1897,2838,65555,1608,2298,23918,1300,2596,62799,5617,3491,46080,2804,3433,62393,5602,1907,27329,580,920,19942
2,2025,'848220000',305,NO,KG,8661,3405,18059,816,188,1336,682,271,1804,253,126,478,636,300,1593,1075,433,1928,1951,841,3556,568,225,1472,924,409,2133,571,275,1272,431,71,703,0,0,0,754,266,1784
2,2025,'848220000',551,NO,KG,523,1185,6322,0,0,0,40,267,1495,0,0,0,100,125,413,240,326,1949,0,0,0,0,0,0,0,0,0,143,467,2465,0,0,0,0,0,0,0,0,0
2,2025,'848220000',601,NO,KG,170,177,2040,0,0,0,0,0,0,0,0,0,8,22,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,155,1815,0,0,0,0,0,0
2,2025,'848230000',103,NO,KG,277,1414,6704,12,122,257,0,0,0,0,0,0,6,450,601,20,10,201,95,33,231,0,0,0,42,47,1004,32,717,3351,30,15,302,0,0,0,40,20,757
2,2025,'848230000',105,NO,KG,20149,203898,346984,666,19727,35645,772,15001,27870,589,10991,18782,574,6154,15080,810,14820,22302,1075,15713,26999,1602,21452,39234,716,13918,22759,1022,22048,42166,5620,19584,34816,3055,24317,32375,3648,20173,28956
2,2025,'848230000',106,NO,KG,3304,1899,10053,298,428,1968,0,0,0,0,0,0,125,37,373,252,185,1013,488,220,1087,233,313,1424,318,121,1031,500,152,559,230,72,636,390,286,1158,470,85,804
2,2025,'848230000',111,NO,KG,1017,60,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,60,380,0,0,0,0,0,0,0,0,0,17,0,449
2,2025,'848230000',112,NO,KG,7,1,287,0,0,0,0,0,0,0,0,0,7,1,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848230000',113,NO,KG,1741,3654,15885,0,0,0,17,67,212,111,274,719,210,319,1592,84,191,598,293,677,2194,121,372,1708,206,335,1650,300,557,3529,88,243,827,136,229,1411,175,390,1445
2,2025,'848230000',123,NO,KG,7197,49061,53949,306,1118,1752,50,369,583,434,3264,4175,269,2031,2386,223,1037,1122,410,1207,1572,722,4660,4446,720,6510,6486,421,2872,4086,2298,15305,15787,298,3465,3629,1046,7223,7925
2,2025,'848230000',202,NO,KG,44,86,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,75,1607,36,11,247
2,2025,'848230000',203,NO,KG,6533,164051,558904,505,11089,43401,614,12923,39561,607,12128,37677,521,13632,36815,330,10668,33953,544,13388,37392,620,15778,49281,465,10409,44733,973,21809,80624,396,11474,34325,355,15986,54609,603,14767,66533
2,2025,'848230000',205,NO,KG,3684,1027,31974,89,6,1778,335,264,4536,504,371,1545,74,56,908,1,2,1054,13,2,2771,39,80,762,1172,34,10137,1054,95,6332,10,12,244,357,42,1610,36,63,297
2,2025,'848230000',207,NO,KG,110,97,2165,3,28,395,18,39,294,25,0,314,25,0,322,35,0,449,4,30,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848230000',208,NO,KG,7,68,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,68,644,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848230000',210,NO,KG,37,215,5264,0,0,0,2,7,271,24,35,631,0,0,0,0,0,0,1,34,308,8,138,1754,0,0,0,0,0,0,0,0,0,2,1,2300,0,0,0
2,2025,'848230000',213,NO,KG,3029,79903,272105,198,9264,23615,195,9535,26308,265,8591,30171,303,5326,21908,231,9989,24033,172,8546,26941,367,4403,11611,188,2525,7116,407,6423,29973,246,6999,38013,220,4503,12048,237,3799,20368
2,2025,'848230000',215,NO,KG,33,1066,7864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,788,0,0,0,0,0,0,0,0,0,26,1,233,4,1015,6843,0,0,0
2,2025,'848230000',218,NO,KG,6,13,5946,0,0,0,1,0,1155,0,0,0,3,0,4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,710,0,0,0,0,0,0
2,2025,'848230000',220,NO,KG,2281,1801,15482,366,690,2394,6,154,376,2,2,4124,308,104,915,0,0,0,30,30,507,759,410,3078,1,0,265,360,165,1021,380,179,1549,64,67,554,5,0,699
2,2025,'848230000',222,NO,KG,128,3611,18169,24,300,2942,2,506,3111,14,212,1423,26,1464,4640,22,249,1818,1,226,498,0,0,0,6,166,1109,29,261,1093,0,0,0,4,227,1535,0,0,0
2,2025,'848230000',223,NO,KG,925,2074,7089,0,0,0,0,0,0,88,378,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,1187,4265,148,270,981,0,0,0,86,239,778
2,2025,'848230000',225,NO,KG,23,79,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,419,1,12,520,0,0,0,0,0,0,20,43,457,0,0,0
2,2025,'848230000',231,NO,KG,6,3721,6768,4,3684,6356,0,0,0,0,0,0,0,0,0,2,37,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848230000',234,NO,KG,1,89,607,1,89,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848230000',245,NO,KG,19,116,1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,242,0,0,0,0,0,0,8,4,203,4,22,535,4,78,780
2,2025,'848230000',246,NO,KG,109,11,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,435,107,5,589,0,0,0,0,0,0
2,2025,'848230000',302,NO,KG,5,2,2002,0,0,0,0,0,0,4,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1368,0,0,0
2,2025,'848230000',304,NO,KG,7159,7199,384928,854,1474,14825,526,660,27812,387,448,29556,834,276,28517,373,1395,15130,568,823,36219,958,171,100695,865,261,21470,219,184,15739,550,635,32764,642,400,40143,383,472,22058
2,2025,'848230000',305,NO,KG,225,48,1285,45,14,228,0,0,0,45,12,219,0,0,0,45,13,205,0,0,0,0,0,0,0,0,0,0,0,0,10,3,209,0,0,0,80,6,424
2,2025,'848240000',103,NO,KG,3853853,79322,272605,526462,11452,38186,324144,6508,22857,302470,6833,22602,295524,5833,20324,295824,5833,21005,319028,6164,22768,295000,6551,20878,338400,7375,23825,327008,6175,23032,295484,5585,19579,309809,6046,20746,224700,4967,16803
2,2025,'848240000',105,NO,KG,89075679,1634913,4624886,9144310,164217,523032,5623580,106225,316245,8104584,141613,389886,7733284,128467,376364,6626172,126479,348357,7983676,141930,382245,7269390,130599,371567,6568457,123272,345934,8010881,150792,413782,7710490,148438,392029,7201889,138563,379792,7098966,134318,385653
2,2025,'848240000',106,NO,KG,666841,13264,90525,76467,1700,13924,3000,37,340,39697,910,5984,115429,2159,15158,23492,523,3814,22618,475,1651,42250,742,6269,123037,2515,11726,41041,813,6341,65481,554,5605,37516,788,6963,76813,2048,12750
2,2025,'848240000',110,NO,KG,5204,518,2789,305,39,201,0,0,0,655,71,340,0,0,0,0,0,0,670,83,368,500,34,351,0,0,0,1854,174,917,600,37,253,0,0,0,620,80,359
2,2025,'848240000',111,NO,KG,154453,4830,40807,11903,410,3373,15111,496,4184,13869,455,3716,10764,353,2854,6003,197,1572,11178,366,2978,8694,284,2358,17522,315,2934,13869,456,3843,13869,456,3882,13455,443,3787,18216,599,5326
2,2025,'848240000',112,NO,KG,64615,3755,46274,6900,399,4795,4500,261,2967,8100,469,5411,7214,420,5373,0,0,0,6000,348,4054,4200,243,2927,4200,243,2984,6300,365,4481,5501,329,4567,4200,243,3079,7500,435,5636
2,2025,'848240000',123,NO,KG,11055,163,2665,0,0,0,10090,104,1568,0,0,0,2,5,295,0,0,0,0,0,0,0,0,0,0,0,0,963,54,802,0,0,0,0,0,0,0,0,0
2,2025,'848240000',143,NO,KG,8,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,202,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848240000',203,NO,KG,40,4,297,40,4,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848240000',204,NO,KG,4,22,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,282,0,0,0,0,0,0,0,0,0,0,0,0,2,11,309
2,2025,'848240000',205,NO,KG,1152,138,2871,0,0,0,0,0,0,18,93,491,0,0,0,0,0,0,0,0,0,538,8,1113,588,32,517,0,0,0,0,0,0,0,0,0,8,5,750
2,2025,'848240000',208,NO,KG,300,9,317,0,0,0,0,0,0,0,0,0,300,9,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848240000',210,NO,KG,314279,2061,12310,62838,408,2410,125664,817,3898,84,18,574,62832,408,1990,9,0,296,0,0,0,14,2,681,6,0,267,0,0,0,0,0,0,62832,408,2194,0,0,0
2,2025,'848240000',213,NO,KG,3741215,70309,406212,408515,10900,49272,429724,6020,43512,229440,3822,22911,295330,5030,31183,419444,9077,45467,252526,3231,28261,284946,5047,31476,277272,3451,21401,311489,6085,43655,414373,10907,51117,159811,2035,13462,258345,4704,24495
2,2025,'848240000',215,NO,KG,98,48,3557,44,11,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,1822,24,7,366,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848240000',220,NO,KG,5457,100,14317,0,0,0,2,2,268,5000,20,7424,0,0,0,0,0,0,0,0,0,20,4,919,284,56,3965,18,2,373,76,15,1140,57,1,228,0,0,0
2,2025,'848240000',223,NO,KG,524,138,25426,0,0,0,35,4,6331,0,0,0,440,130,10286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,8809,0,0,0
2,2025,'848240000',225,NO,KG,32,118,2934,1,45,409,0,0,0,0,0,0,16,14,1137,0,0,0,0,0,0,1,50,411,0,0,0,0,0,0,14,9,977,0,0,0,0,0,0
2,2025,'848240000',227,NO,KG,2,18,889,0,0,0,0,0,0,2,18,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848240000',245,NO,KG,10188,3197,20770,1695,322,2577,1349,252,1459,0,0,0,251,131,1087,1735,613,3716,443,155,1072,122,58,322,1180,440,2487,1054,428,2789,0,0,0,1,9,534,2358,789,4727
2,2025,'848240000',246,NO,KG,7314957,105909,503058,1227494,14398,59503,336005,5121,22129,496304,6428,28430,811478,11155,55567,636374,8775,44757,531608,7353,37077,536378,6573,32813,339880,5876,28908,859209,14213,69851,435510,6997,33771,492811,9149,43667,611906,9871,46585
2,2025,'848240000',302,NO,KG,1,55,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848240000',304,NO,KG,1442767,33508,903765,91798,2612,87285,162743,2034,48565,258452,4972,79441,65682,3690,139327,88653,1045,72383,243863,3941,48220,208652,5110,109872,154276,1423,53853,46128,1964,42120,38388,3582,79992,31164,1010,92562,52968,2125,50145
2,2025,'848240000',305,NO,KG,2144,568,15005,62,27,378,0,0,0,61,13,2023,210,45,890,556,81,3519,170,23,696,9,3,342,42,27,415,595,145,3214,0,0,0,381,167,2968,58,37,560
2,2025,'848240000',410,NO,KG,2400,653,1868,0,0,0,1200,316,894,600,190,501,0,0,0,600,147,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848250000',103,NO,KG,1224,13826,31915,51,1056,1849,43,850,2397,15,41,360,38,1239,3569,36,360,2982,49,1845,3788,115,309,1059,42,928,2931,265,908,3333,510,861,2205,48,3798,4773,12,1631,2669
2,2025,'848250000',105,NO,KG,32325194,686773,1446910,5273486,80246,158896,1532628,32289,58462,4242520,63912,151018,2525427,47839,94215,1413873,42020,82965,1837108,49023,100456,2330290,51417,95462,1463677,60053,125258,1484059,50409,120512,3341019,78049,167781,3611743,54804,128394,3269364,76712,163491
2,2025,'848250000',106,NO,KG,85669,15285,56694,60576,2819,12455,405,749,4640,12470,1347,7003,746,1213,3543,1010,1265,3858,1522,1903,5396,873,849,3723,3847,589,3511,771,1090,2887,1866,1319,4371,1267,1692,4022,316,450,1285
2,2025,'848250000',110,NO,KG,139534,86202,938030,18509,15315,120448,4135,2991,29377,13328,10468,86054,12928,11403,102424,4457,1615,38544,8196,6935,72869,10564,5263,73756,11031,6539,86494,13913,5928,94848,13011,6532,88516,11950,5295,71579,17512,7918,73121
2,2025,'848250000',111,NO,KG,93111,7151,30294,14663,976,4553,3157,941,1684,3130,255,846,11042,2523,5579,6780,963,2062,6734,187,906,5739,353,1586,4145,181,1118,10201,255,1822,12066,102,1598,6054,74,996,9400,341,7544
2,2025,'848250000',112,NO,KG,8503,361,6852,0,0,0,821,53,930,760,28,481,0,0,0,640,24,426,460,17,304,1180,44,806,0,0,0,2222,104,2151,1380,52,988,0,0,0,1040,39,766
2,2025,'848250000',113,NO,KG,24402,92,4317,13002,90,2476,0,0,0,0,0,0,0,0,0,3000,1,465,0,0,0,0,0,0,0,0,0,2400,1,383,2400,0,384,1200,0,206,2400,0,403
2,2025,'848250000',123,NO,KG,224990,57565,131892,12225,2765,7780,6081,1544,3976,26012,5821,15855,7575,3496,6978,22186,5215,9832,15541,3493,8363,13467,3079,11979,23091,6591,13411,14307,2612,5683,35981,9747,21411,25384,5324,11834,23140,7878,14790
2,2025,'848250000',202,NO,KG,6,83,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848250000',203,NO,KG,30,458,9233,0,0,0,10,96,425,0,0,0,0,0,0,0,0,0,1,90,1931,2,15,840,4,89,2453,0,0,0,2,16,1032,7,129,639,4,23,1913
2,2025,'848250000',205,NO,KG,866,3758,431387,243,135,3350,41,180,1871,53,102,1152,64,753,7650,110,78,1120,3,40,405,79,619,6988,35,194,6720,132,606,390390,8,520,6832,95,486,4574,3,45,335
2,2025,'848250000',207,NO,KG,188,49,1285,0,0,0,0,0,0,6,3,239,0,0,0,0,0,0,0,0,0,62,15,376,60,12,333,60,19,337,0,0,0,0,0,0,0,0,0
2,2025,'848250000',208,NO,KG,49,255,6939,0,0,0,6,28,705,2,10,259,14,93,2147,4,26,570,5,28,776,5,4,210,3,7,308,0,0,0,6,11,491,3,27,963,1,21,510
2,2025,'848250000',210,NO,KG,4174,7787,53263,16,1069,1481,2996,2679,6735,75,175,3972,475,345,5872,51,1044,11983,367,411,2278,24,103,3714,7,4,3909,128,277,7069,17,1072,2502,13,341,2821,5,267,927
2,2025,'848250000',213,NO,KG,4269798,138710,1848597,367140,11095,172438,344578,12454,162411,342426,6601,100104,214502,10452,146510,327322,10796,196215,497763,15683,143228,290202,10058,146810,296469,10000,165670,354998,17631,154575,500467,16181,175997,496752,9476,125595,237179,8283,159044
2,2025,'848250000',215,NO,KG,520,872,45069,61,58,3597,100,12,3026,0,0,0,88,145,6750,44,38,3730,30,18,1422,63,181,8333,51,136,4860,5,210,7100,0,0,0,2,6,826,76,68,5425
2,2025,'848250000',218,NO,KG,14,180,1666,10,133,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,459,0,0,0,0,0,0,0,0,0
2,2025,'848250000',220,NO,KG,8715,4337,52613,1049,335,3956,114,53,10747,430,398,2539,693,657,4471,360,421,2662,3650,591,3988,298,265,3712,650,503,4729,176,259,4500,348,277,2509,367,180,3569,580,398,5231
2,2025,'848250000',222,NO,KG,106,561,6072,2,13,553,16,80,641,10,35,337,18,66,649,32,121,717,0,0,0,0,0,0,0,0,0,12,183,2493,16,63,682,0,0,0,0,0,0
2,2025,'848250000',223,NO,KG,7,28,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,399,3,14,203
2,2025,'848250000',225,NO,KG,111,492,8817,0,0,0,5,21,250,10,85,1150,53,37,695,10,64,857,6,27,500,0,0,0,8,128,1917,7,50,852,0,0,0,3,22,674,9,58,1922
2,2025,'848250000',231,NO,KG,4411,12815,70833,539,1151,2196,313,1316,7469,367,1048,1695,47,71,232,620,1741,5754,469,2393,20280,241,465,1783,290,731,1606,381,1366,17861,350,1225,3863,641,1015,3461,153,293,4633
2,2025,'848250000',236,NO,KG,1,11,353,0,0,0,0,0,0,0,0,0,1,11,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848250000',237,NO,KG,3,1,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,770,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848250000',245,NO,KG,3361,687,14129,126,79,1499,325,37,631,102,26,348,60,15,207,0,0,0,451,173,4823,1,61,268,0,0,0,1325,156,4608,760,107,930,211,33,815,0,0,0
2,2025,'848250000',246,NO,KG,710123,10612,61698,61973,2407,8971,112710,1495,4485,494,176,1478,180,202,1068,84967,1366,7384,120750,832,7745,35226,226,2043,18237,424,2956,118194,1651,11581,1531,526,2878,65871,594,4655,89990,713,6454
2,2025,'848250000',302,NO,KG,1558,1144,823431,47,35,47446,115,158,270021,64,62,53708,41,26,55173,28,77,35628,17,15,10435,9,25,5605,1016,16,37916,136,58,136460,43,549,83721,21,47,46826,21,76,40492
2,2025,'848250000',304,NO,KG,2009798,34538,3022289,100044,2413,37423,90115,2633,135848,162435,3181,85266,161957,2629,1433505,127456,1989,275578,17001,733,138501,184582,4129,194610,168359,2785,163560,293856,4498,342073,230562,3576,42645,244077,2843,87951,229354,3129,85329
2,2025,'848250000',305,NO,KG,187,465,9538,14,77,1524,0,0,0,0,0,0,31,122,1467,0,0,0,4,34,877,30,18,515,7,39,790,33,100,2832,60,31,611,8,44,922,0,0,0
2,2025,'848250000',410,NO,KG,2200,547,1580,0,0,0,0,0,0,2200,547,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848250000',605,NO,KG,2,11,307,0,0,0,0,0,0,0,0,0,2,11,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2025,'848280000',103,NO,KG,214955,59876,156594,9372,2854,6508,30770,8247,17963,19219,5636,14508,12690,4546,12184,12985,3520,8045,30070,8409,20035,13273,3604,16714,14360,3746,8881,14112,4104,8359,19662,5231,10969,17923,4018,19003,20519,5961,13425
2,2025,'848280000',105,NO,KG,1721134,195141,434446,216025,16262,44552,51296,7459,13139,126958,46927,59224,96880,9624,26233,115949,12228,33402,264608,23734,49621,145703,14787,34062,107096,12314,36777,151818,12272,37914,157708,8135,21818,145926,13645,35588,141167,17754,42116
2,2025,'848280000',106,NO,KG,196678,5918,57380,1536,456,3284,24938,513,3662,3081,277,3131,19284,658,3776,4078,255,5995,21667,974,10128,15553,611,11669,9027,570,2642,12763,718,5114,3654,236,1231,623,16,873,80474,634,5875
2,2025,'848280000',108,NO,KG,2,1,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2682,0,0,0
2,2025,'848280000',110,NO,KG,23857,13653,37186,548,46,1421,0,0,0,0,0,0,0,0,0,0,0,0,1700,1020,2210,7260,4192,14751,4700,3055,6275,6043,3508,7762,1166,552,1277,920,368,1340,1520,912,2150
2,2025,'848280000',111,NO,KG,266874,30230,56386,427,160,834,93880,795,6301,120144,9703,13362,600,24,536,0,0,0,1086,38,909,24293,4566,12204,10833,6298,8521,6530,3517,4931,2093,575,2054,6567,4257,6383,421,297,351
2,2025,'848280000',112,NO,KG,538883,1380,25261,21000,83,1028,27002,98,2031,67800,144,3205,66077,192,3532,39000,98,1558,85000,144,3185,81000,189,3204,1,0,238,35000,134,1593,21003,97,1702,47000,94,2130,49000,107,1855
2,2025,'848280000',113,NO,KG,28239,240,3065,0,0,0,9200,11,594,0,0,0,9610,24,1195,29,194,722,9400,11,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
